path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359
1,0.17,0.207780883,0.246529092,0.282340621,0.321244799,0.361522125,0.393842091,0.422232484,0.447774122,0.467196317,0.522449899,0.572451706,0.625185361,0.752491917,0.882075156,1.015188788,1.06812367,1.106717015,1.151470841,1.29105419,1.438201388,1.594406278,1.760184542,1.922201225,2.091124605,2.320584644,2.545726064,2.787271188,3.133815524,3.493108207,3.874102656,4.034497684,4.189647312,4.35562797,4.301793026,4.236122555,4.145068335,4.002913724,3.801969077,3.633773717,3.946096188,4.350894816,4.782586438,5.018002053,5.244373236,5.458668814,5.45864164,5.427417378,5.382789804,5.496076769,5.629411175,5.756638214,5.772824875,5.768617025,5.764382217,5.769236979,5.778050585,5.784529627,5.799273399,5.817761928,5.824321592,5.967139376,6.142323561,6.309014917,6.401895227,6.482992008,6.547697846,6.670473544,6.798751953,6.915369783,7.140548917,7.37429824,7.604885315,7.692071512,7.736961375,7.793086901,7.974159764,8.180816239,8.376834548,8.474109155,8.535786403,8.597962878,8.879351558,9.200871872,9.522778131,9.605709733,9.632265785,9.652484757,9.820643069,10.02505213,10.23440809,10.45010046,10.67237335,10.89828781,11.0087645,11.07935805,11.14805258,11.1761254,11.17576496,11.17746265,11.38952183,11.67697528,11.96894406,12.16627525,12.33088429,12.49599881,12.39770679,12.1919288,11.99023879,12.11504286,12.33849051,12.56550203,12.70359622,12.79464542,12.89884333,12.81228858,12.65490781,12.50977599,12.31323114,12.08472618,11.87724118,11.75632477,11.63499653,11.54898077,11.56953388,11.6259288,11.70150641,11.74096488,11.77751927,11.82646863,11.68799351,11.48999213,11.29956733,10.93509602,10.44507067,9.988669697,9.569079254,9.198728066,8.832542241,8.522545631,8.264714023,8.001980689,8.11246417,8.416752421,8.712048418,8.841375006,8.908447172,8.975090821,8.925918466,8.820464414,8.713135001,8.645194439,8.61541965,8.575145484,8.346128139,8.010152474,7.664762029,7.495570441,7.40659942,7.314173713,7.330193727,7.410206278,7.49287347,7.574264123,7.662310028,7.754264044,7.966047642,8.253170544,8.530309952,8.703408267,8.817490497,8.936074984,9.009422572,9.05627802,9.104488447,9.083587939,9.020090348,8.956843923,9.081842583,9.322742913,9.567638565,9.642136474,9.602910784,9.577562211,9.546741399,9.502633507,9.464988022,9.460116799,9.468982805,9.490418018,9.681736778,10.00600267,10.33833064,10.4254328,10.33848439,10.26228984,10.21879047,10.19874015,10.18911411,10.12062451,10.02220702,9.923796543,9.846747501,9.797395463,9.747703789,9.758731478,9.8347751,9.908585146,9.864594583,9.734520815,9.603622369,9.486744656,9.408863983,9.31618859,9.186096237,9.029086826,8.859496392,8.660849551,8.406539327,8.16324565,8.070017905,8.158739881,8.24100434,8.266107336,8.231406887,8.189260303,8.140797437,8.079662617,8.011943975,7.883946313,7.68000451,7.469170425,7.400595077,7.482321133,7.560548829,7.49339094,7.262204963,7.018364778,6.930815601,6.987587395,7.050091312,7.100883072,7.152203614,7.199114435,7.208827999,7.162452298,7.110960597,7.009698394,6.838310715,6.667874227,6.59275868,6.627391972,6.666750431,6.638658298,6.522764667,6.413598412,6.305824629,6.201791343,6.100212257,6.045523182,6.0547333,6.069409734,6.060007412,6.033942078,6.012438337,5.962450134,5.870125891,5.787182321,5.677309381,5.544304252,5.41308719,5.288422964,5.189242675,5.087321942,5.012732474,4.976502803,4.937368245,4.950059984,5.03795459,5.124744701,5.227532254,5.349638952,5.468553002,5.562245546,5.599297077,5.637637177,5.691471112,5.752435436,5.815475969,5.87988521,5.927371579,5.985138704,6.154232936,6.514803807,6.891430099,7.15332152,7.235156249,7.31979027,7.364208702,7.32947455,7.297094331,7.30117529,7.358992306,7.418405233,7.4984992,7.619048447,7.745071605,7.800145734,7.735443814,7.669805819,7.549305196,7.306775409,7.075038649,6.902016998,6.816401701,6.7441383,6.694315522,6.695988768,6.701677281,6.661622379,6.528915122,6.39669029,6.272943986,6.158450297,6.04931094,5.960832247,5.895896018,5.83594519,5.809082398,5.876118637,5.946555033,5.999943105,6.019618684,6.034827475,6.018789816,5.914706342,5.805934439,5.781432583,5.979962721,6.1723623,6.327215192,6.352679116,6.366883687,6.417134434,6.547013602,6.67008097,6.865304589,7.246038246,7.626539517,7.978390578,8.29457543,8.593284293,8.921496697,9.240461804,9.571914123,9.86589189,10.08829761,10.31541112,10.37443908,9.914748584
2,0.17,0.168325811,0.163276006,0.156809391,0.210076175,0.26797555,0.322316965,0.41645882,0.50938714,0.601480148,0.691404616,0.778569785,0.867567023,0.887761324,0.898806455,0.916116363,1.005119163,1.093948175,1.186767024,1.162903355,1.132646804,1.100970623,1.06106443,1.020934601,0.979778769,0.892953058,0.803654048,0.709626782,0.541415318,0.36553989,0.180911648,0.127107412,0.082184861,0.033971706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.17,0.151886865,0.128522495,0.104442457,0.136492175,0.172796901,0.207410982,0.207967941,0.205720291,0.202950732,0.125484297,0.041068803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030553349,0.172350943,0.339344874,0.498563502,0.63340091,0.769174715,0.892832242,1.040408798,1.202280918,1.356823301,1.386370188,1.387882185,1.388145844,1.295037544,1.187447859,1.076487513,1.166711773,1.295737444,1.424247556,1.482394555,1.531178725,1.580467618,1.621999019,1.658851339,1.691520312,1.805356461,1.928863357,2.058012253,2.145777356,2.221839783,2.29987055,2.239013771,2.135840575,2.034096843,1.943453246,1.855528532,1.767083886,1.804868135,1.881003901,1.961781042,1.904934777,1.803467804,1.705142005,1.691897189,1.689904913,1.694215162,1.856880549,2.076288642,2.305261783,2.491374509,2.663950287,2.843353415,2.97618045,3.10155496,3.223038705,3.303078983,3.3738456,3.444530654,3.578549083,3.737784517,3.900898267,4.002573862,4.088089938,4.169373896,4.069999974,3.903917029,3.732797291,3.662563123,3.610827815,3.563584567,3.514220753,3.461272232,3.411752104,3.406848292,3.419137338,3.442866195,3.34157287,3.196201398,3.064297258,2.900455071,2.706903659,2.528335549,2.397064678,2.295849183,2.205718777,2.018624885,1.800663184,1.582337813,1.467537574,1.40803569,1.346753372,1.258578492,1.149824771,1.042511639,0.92720832,0.814416352,0.699537528,0.630251393,0.58979336,0.54747336,0.520272918,0.501126497,0.481275801,0.492070062,0.519930583,0.547477526,0.569584123,0.58853916,0.608663943,0.643458679,0.686782337,0.731849711,0.733695989,0.712999319,0.691901159,0.690631443,0.699534082,0.7086319,0.701290481,0.684309412,0.666922889,0.575042829,0.440839433,0.302735685,0.275899635,0.317298748,0.357580353,0.392394471,0.427514452,0.460746761,0.482925238,0.495043287,0.507663459,0.573974888,0.673575682,0.778226411,0.800035165,0.763436324,0.73215775,0.763914457,0.854589914,0.943122389,1.021659366,1.087254255,1.154113181,1.262965988,1.402647115,1.542115858,1.653026224,1.741081585,1.827792,1.876082339,1.896153176,1.916049198,1.901025651,1.857469401,1.816625284,1.717838185,1.585495352,1.445834157,1.26652236,1.06563329,0.860455029,0.632069586,0.376278972,0.127283938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005804496,0.038731947,0.077316192,0.170875476,0.364090901,0.567993503,0.780161268,1.033822254,1.296096277,1.4853248,1.563806462,1.652598341,1.687358757,1.671935355,1.644292674,1.63952048,1.664441115,1.67611,1.675955093,1.602197855,1.52412196,1.492104421,1.586309577,1.680205793,1.732736536,1.722705895,1.70176103,1.742646118,1.908182939,2.058911919,2.192288978,2.290839997,2.385171487,2.512863722,2.73498,2.958149198,3.163373039,3.315735749,3.460309229,3.617048888,3.78795396,3.944496042,4.087837922,4.1905858,4.283703695,4.345122878,4.297456563,4.23532281,4.215761293,4.288338381,4.354038481,4.440951487,4.551079032,4.663055798,4.799367865,5.026222708,5.241518945,5.357424998,5.108473953,4.850635811,4.590364807,4.32562833,4.048793603,3.831388648,3.761373714
4,0.17,0.224220621,0.28128602,0.334716093,0.396326612,0.459815102,0.513388466,0.64703458,0.779773267,0.905921701,1.185210964,1.466618108,1.75292282,1.945131566,2.12500819,2.317482711,2.561979378,2.790091587,3.034319481,3.356310635,3.683052765,4.025646556,4.37447301,4.723561281,5.080107595,5.211387764,5.317804746,5.440137767,5.631957363,5.834929432,6.047419358,6.152457964,6.252760277,6.356535305,6.398327278,6.435023543,6.468347644,6.567416817,6.676547244,6.782794557,6.674395563,6.532522126,6.380314713,6.171235076,5.947793143,5.7296601,5.66646934,5.617840876,5.587658861,5.362606335,5.092186535,4.842762825,4.851305438,4.900560955,4.957709895,4.753919591,4.498127216,4.244164429,4.106439276,3.985322469,3.866255107,3.720593633,3.558966109,3.402546679,3.414193581,3.464109688,3.510219459,3.676432739,3.859185909,4.043136677,3.955735343,3.812790881,3.669702377,3.624256708,3.590969292,3.558165423,3.532835805,3.512337291,3.494794359,3.382745359,3.25789363,3.126504918,3.04722024,2.980026802,2.910503385,2.987619724,3.109043645,3.227767444,3.341588357,3.453601114,3.566236918,3.536015252,3.463546703,3.385946613,3.463595262,3.590050432,3.713028863,3.743265659,3.759319333,3.769296717,3.589639449,3.343386003,3.086588575,2.896453139,2.729861482,2.556761503,2.439491146,2.333167877,2.229161616,2.170085671,2.120501367,2.072351078,1.970611512,1.850116981,1.726662554,1.659917092,1.611769573,1.564385128,1.661432434,1.812360835,1.961154369,2.040929321,2.110676168,2.170737792,2.235014597,2.305733236,2.37237593,2.395461278,2.403120139,2.397480384,2.510664326,2.665720796,2.803998448,2.98442159,3.19863564,3.397011289,3.548880265,3.672766096,3.782022776,4.011667203,4.281615189,4.549912035,4.697219462,4.778583866,4.859894198,4.982895709,5.133982738,5.284154345,5.450668166,5.619668691,5.790130997,5.89289202,5.955402941,6.017530819,6.058379396,6.085398837,6.111026234,6.083944424,6.023080738,5.962108335,5.913413156,5.872887434,5.828263718,5.761340394,5.681425368,5.597374432,5.590956002,5.621430312,5.652358237,5.654077968,5.635927023,5.618050009,5.626752827,5.651627326,5.67708202,5.829306942,6.053648079,6.284353918,6.308637335,6.200681383,6.095447768,6.017924508,5.941711389,5.873240069,5.825456763,5.797563064,5.770219447,5.639325968,5.445090789,5.242492297,5.18694353,5.233020303,5.270667385,5.204675064,5.036313769,4.874108358,4.738415179,4.634127058,4.528714475,4.37383025,4.186440804,3.997954965,3.850467964,3.736405822,3.624087402,3.550210446,3.505633343,3.461600447,3.448483099,3.465117925,3.479563672,3.553552142,3.668738549,3.788174497,3.924148674,4.071169622,4.219808388,4.325008893,4.401665857,4.473046827,4.421891791,4.24148936,4.056603014,4.001157017,4.071496239,4.146157496,4.347533359,4.67125185,4.999144887,5.335503385,5.705782175,6.084796895,6.33845479,6.460481845,6.592207037,6.684740416,6.769110451,6.8588035,6.859131179,6.772334737,6.674270051,6.785810783,7.122464555,7.463451438,7.632629139,7.605169927,7.581557875,7.701087993,8.011876382,8.322070475,8.501956611,8.517429902,8.528059766,8.472078379,8.306359878,8.15018599,8.019205765,7.929705685,7.842842823,7.70180259,7.511777344,7.319300833,7.254839021,7.356806192,7.45780668,7.547234686,7.64103614,7.737693975,7.766189752,7.703392413,7.64574947,7.619991821,7.656987214,7.698718501,7.742501888,7.818420191,7.886831043,7.867707062,7.712259691,7.560044957,7.395929538,7.242152963,7.086437342,6.996582965,7.031072077,7.060580448,7.045919503,6.957605598,6.864226647,6.805479039,6.798597499,6.78581053,6.779499361,6.801016999,6.815650393,6.751685983,6.534388883,6.302823861,6.087657653,5.882373438,5.666452597,5.422513328,5.086808182,4.744354405,4.501984796,4.42414389,4.336178104,4.309877674,4.347229885,4.397142803,4.421143255,4.407398305,4.407137464,4.425326401,4.529387255,4.639361013,4.690103594,4.584006529,4.479131824,4.424466067,4.452853147,4.492470588,4.457642719,4.269064803,4.092915862,3.94607038,3.848549426,3.756651809,3.628403196,3.405812855,3.181463253,2.980996869,2.850836091,2.725352685,2.59384982,2.458718881,2.332306661,2.222055906,2.150997797,2.087683772,2.048125718,2.095095581,2.152104842,2.173614506,2.117679961,2.065902875,1.997839369,1.911964367,1.822963159,1.718962271,1.551332196,1.391414403,1.300853111,1.466776892,1.637384672,1.819386509,2.031787584,2.253291696,2.433371674,2.507868392
5,0.17,0.175194496,0.177711206,0.178603892,0.208558066,0.241293688,0.269605253,0.260888899,0.248937305,0.233811241,0.258483665,0.282783723,0.308066549,0.349175205,0.391198683,0.433985143,0.458813786,0.480033935,0.502948224,0.575398187,0.649958204,0.728251775,0.814658933,0.900879409,0.989485966,1.137191392,1.289640278,1.447906874,1.464317578,1.467671118,1.475682177,1.494250168,1.523545307,1.556217048,1.569629878,1.585790493,1.594055885,1.716287855,1.849905058,1.98792475,2.072645999,2.153059459,2.238766471,2.252634696,2.26069702,2.266729661,2.075640746,1.850689738,1.62634221,1.671441716,1.754188104,1.835015216,2.040550336,2.264484714,2.496301532,2.318185186,2.069599609,1.814117806,1.726462974,1.666768275,1.603295326,1.769473491,1.984995661,2.192349875,2.233460149,2.237606177,2.240783946,2.198385249,2.149324691,2.096143758,2.058499989,2.018727174,1.979172815,2.179930776,2.443297815,2.699414951,2.83250469,2.926724434,3.02719261,2.864439499,2.651927861,2.428534256,2.338033457,2.287567479,2.230879851,2.027901349,1.774755063,1.531464422,1.517009026,1.581960241,1.647390214,1.70278728,1.752301123,1.802884588,1.805337718,1.794608611,1.783347666,1.804693423,1.836247876,1.867909676,1.75414632,1.591751697,1.424786309,1.343428181,1.296549514,1.250037395,1.191101723,1.128980319,1.061110135,1.00465085,0.943464365,0.886078888,0.882157249,0.908557308,0.932992352,0.999812212,1.088783866,1.170443536,1.226812128,1.278271191,1.312285226,1.391830402,1.496482656,1.577698954,1.720011615,1.89569131,2.065964897,2.228288589,2.385141771,2.528434724,2.556408949,2.525650796,2.479343834,2.550603377,2.669746696,2.7767399,2.932775961,3.109846747,3.272917681,3.42786903,3.564756213,3.695360933,3.928954278,4.2032927,4.477764045,4.717101854,4.961091185,5.203207546,5.348783052,5.429759819,5.507927815,5.68126952,5.897073759,6.117787965,6.279136202,6.412945363,6.544755086,6.69137497,6.856634965,7.015934192,7.081503125,7.090375473,7.09637496,7.067145436,7.017850152,6.964959742,7.043263114,7.190169363,7.335802063,7.523707776,7.754402911,7.980811859,8.107556144,8.164384704,8.221821102,8.22852979,8.199130488,8.173952287,7.998507444,7.713518381,7.445310931,7.167762919,6.84566743,6.549235043,6.417971144,6.400176714,6.39012241,6.305683803,6.155577136,6.017432606,5.780607567,5.461339829,5.17047117,4.878673522,4.55424114,4.243844528,4.059675413,3.972764673,3.895618349,3.814482742,3.736617251,3.665696064,3.573954367,3.471745642,3.371644963,3.42498555,3.617124813,3.80236659,3.999758637,4.196741345,4.396151749,4.590929072,4.770903309,4.956367783,4.972014512,4.842593744,4.713888962,4.680697273,4.721864507,4.760535439,4.7163244,4.592229942,4.461722429,4.33558902,4.214499196,4.086707762,3.970315208,3.858539277,3.743415244,3.716910837,3.788749219,3.849089516,3.899999275,3.925796757,3.947219367,3.962545043,3.949627532,3.932631422,3.860686441,3.711332029,3.572556651,3.417912228,3.237742305,3.053908292,2.917365381,2.834223883,2.746342753,2.652418492,2.54404164,2.435369182,2.341736386,2.260691079,2.184394083,2.073638954,1.909651974,1.751519372,1.654214599,1.626209122,1.604886796,1.537324113,1.419459108,1.308677705,1.185727316,1.057366313,0.937168819,0.797744867,0.61548163,0.443179455,0.29688974,0.202562692,0.10949028,0.045887651,0.02898085,0.011618627,0.036432369,0.120306434,0.2035703,0.274874146,0.329687067,0.386869999,0.442963069,0.486880368,0.525367816,0.6229456,0.787579113,0.960987967,1.128981058,1.28229715,1.441214093,1.601983046,1.783178323,1.969748607,2.115497198,2.153599284,2.197416623,2.216265569,2.206956448,2.198890585,2.153745587,2.034781376,1.9180837,1.813788022,1.712627484,1.613554464,1.521406768,1.444649529,1.362999149,1.323024322,1.345339745,1.371265659,1.368594691,1.314939219,1.263788051,1.18283656,1.019818005,0.864208797,0.755011048,0.75082519,0.748550136,0.752202618,0.76711134,0.782378743,0.801714268,0.832328202,0.858815998,0.894973541,0.957311096,1.01771095,1.076868905,1.150228945,1.217918559,1.268314348,1.269203311,1.257352779,1.272776087,1.322962581,1.362847059,1.396541285,1.378813556,1.356999404,1.341625941,1.344584517,1.345055506,1.366494556,1.440520482,1.51712555,1.563118483,1.526131415,1.488621509,1.460235658,1.458988051,1.45827857,1.434790406,1.352358309,1.266220242,1.205976588,1.215315087,1.225919161,1.235502256,1.237679479
6,0.17,0.200912006,0.232093064,0.260544047,0.325182267,0.39319745,0.454132983,0.59889489,0.743177651,0.883718522,1.013079445,1.13416635,1.259025817,1.36912857,1.470574593,1.581740777,1.704255665,1.81552577,1.935450563,1.956223017,1.974993002,1.996449611,2.006500396,2.012711455,2.02160177,1.960764308,1.887346541,1.816503114,1.867603354,1.931184965,1.995123446,2.033804056,2.065123083,2.096243981,2.131338717,2.166141328,2.20341301,2.124586226,2.030640315,1.937023329,1.892734439,1.856031198,1.818644796,1.838648386,1.867702821,1.895227889,2.111989858,2.362072796,2.606758087,2.583799629,2.522208737,2.460240756,2.265083684,2.053842774,1.834067083,2.02184111,2.284142726,2.54909261,2.67124342,2.771751272,2.868916476,2.711901063,2.501579212,2.297875082,2.286402514,2.318254434,2.347141943,2.426076077,2.510830705,2.597390421,2.672357479,2.747841351,2.822532476,2.634380288,2.37719764,2.129060998,2.02449142,1.963359626,1.894389078,2.073327228,2.29667278,2.531122283,2.643204784,2.71435852,2.792186722,3.037419052,3.339876813,3.629254488,3.656345121,3.590207109,3.523903996,3.474567351,3.43523495,3.39511867,3.413691684,3.446803083,3.480914772,3.476292751,3.456611079,3.438562504,3.585829996,3.789697637,3.999268943,4.111431682,4.185639214,4.259626874,4.350272518,4.444786972,4.545869199,4.63720337,4.734590375,4.828618531,4.848145644,4.827573443,4.810623295,4.734882261,4.632156514,4.536277646,4.485263719,4.445490219,4.420789342,4.34596318,4.24241413,4.161551068,4.012215903,3.827961501,3.648774352,3.49001918,3.34384693,3.208760213,3.194565996,3.240999914,3.300086124,3.241972275,3.135591438,3.041082463,2.902042727,2.746145093,2.601033843,2.470743665,2.360560423,2.254110738,2.066461386,1.846410588,1.624607178,1.448033407,1.274456075,1.103213844,1.004615864,0.955861142,0.907464606,0.800472729,0.668305988,0.53134351,0.440348401,0.369781946,0.298975605,0.230651275,0.155800133,0.083670429,0.055083487,0.053694379,0.052759739,0.064789881,0.085105859,0.106452551,0.080572229,0.028620063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050717059,0.115796565,0.207484726,0.294642293,0.385911116,0.491532907,0.587902568,0.748584046,0.962509571,1.152786505,1.36886546,1.62325963,1.868142105,2.018948855,2.102640365,2.177725834,2.257285852,2.336957935,2.408474656,2.501039991,2.604783308,2.705015861,2.659362435,2.479999266,2.308276448,2.134010435,1.969320515,1.800983535,1.645903413,1.510631582,1.369731651,1.356340617,1.448935393,1.539907608,1.564567733,1.535237598,1.50709075,1.542199683,1.638719103,1.739078111,1.84042051,1.942673574,2.049711355,2.152920368,2.255213402,2.359970369,2.389170476,2.328920609,2.279934577,2.240250536,2.225704486,2.214989219,2.208904043,2.229531622,2.253898954,2.328880768,2.474201776,2.608293763,2.764929536,2.948516736,3.137339955,3.280707394,3.376264083,3.477963367,3.584583613,3.70829525,3.831252858,3.940193655,4.035024697,4.124140277,4.257773267,4.455699048,4.648354626,4.764305744,4.796555656,4.820823062,4.907697157,5.067678051,5.216270518,5.389347936,5.580542824,5.755787166,5.979052923,6.288196211,6.582923261,6.849759022,7.060133585,7.265462492,7.412110131,7.468817645,7.523442165,7.422572571,7.099882443,6.773252638,6.562782456,6.490201052,6.415342858,6.342905301,6.295133847,6.252946322,6.114029852,5.862048074,5.594269552,5.35340718,5.154738964,4.946958222,4.748763768,4.536240679,4.318855863,4.154275895,4.124873535,4.088556233,4.07980887,4.104312861,4.12704299,4.193463441,4.343429178,4.491003959,4.629443871,4.768943802,4.907966792,5.039115701,5.158437762,5.286676975,5.352837499,5.334156598,5.308160074,5.325291481,5.412717298,5.494418077,5.626425704,5.877529674,6.12001822,6.287832109,6.293320589,6.297138495,6.289240527,6.265002458,6.239584321,6.208479596,6.156830744,6.108929776,6.051623689,5.952878558,5.859879307,5.769219639,5.668308948,5.576074523,5.508312437,5.518130437,5.542542754,5.531991796,5.47838029,5.433654613,5.40324293,5.445728882,5.49373001,5.532312699,5.551378798,5.569961267,5.560685276,5.477588916,5.387659664,5.342571816,5.411144434,5.478288151,5.534154858,5.549559781,5.562458351,5.609057815,5.739242754,5.873278173,5.970080584,5.970227501,5.967360461,5.96886732,5.981154559
7,0.17,0.207106186,0.245058068,0.280146293,0.365080217,0.45383383,0.536452562,0.588511648,0.635426125,0.675748902,0.823582483,0.971277541,1.122284539,1.188988901,1.245326691,1.309669726,1.305817302,1.289985642,1.277171505,1.421302133,1.574863067,1.734684172,1.713980525,1.680841601,1.649253143,1.773271488,1.914347035,2.051202991,2.202944479,2.350469145,2.502076439,2.454467932,2.386479762,2.315521093,2.160817804,1.991751207,1.824090725,1.833996699,1.859567081,1.884244509,1.765909037,1.628367822,1.486699556,1.510460664,1.557669429,1.606561871,1.555013877,1.48785095,1.422334134,1.535417664,1.683856433,1.828906134,1.727905887,1.575549707,1.41906369,1.291597018,1.17279063,1.048976966,1.035540457,1.042604621,1.042943377,0.947324866,0.827031349,0.709587327,0.526712424,0.336354386,0.141719932,0.044936081,0,0,0,0,0,0,0,0,0,0,0.009144849,0.232807226,0.483869693,0.745144195,0.881478074,0.997550718,1.113795339,1.11838024,1.105330088,1.095795401,0.960415416,0.799152677,0.627656746,0.479194158,0.334965296,0.183588941,0.106589816,0.049477034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026395622,0.062484488,0.100558971,0.130900934,0.155694849,0.181985164,0.203050812,0.223140026,0.242739114,0.161359122,0.024533526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05390329,0.145472222,0.229739256,0.304624142,0.374912079,0.43371474,0.511908772,0.602363421,0.68339824,0.859316802,1.116242872,1.376642438,1.446332843,1.404433535,1.343003909,1.320345388,1.318943251,1.294997234,1.341419231,1.429153893,1.512738886,1.564950188,1.60384094,1.636310146,1.608874519,1.532920012,1.450873084,1.564321298,1.842157674,2.118424212,2.203490723,2.140178604,2.079707741,2.031395089,1.999133348,1.968392679,1.940029707,1.919575719,1.897615449,1.856578923,1.796050255,1.735263586,1.79945324,1.981104743,2.154145369,2.333241155,2.496799752,2.668587341,2.814798347,2.940691859,3.07114461,3.126562653,3.114829141,3.103298362,3.036810831,2.906159615,2.77529968,2.73477761,2.792757154,2.851022813,2.88523283,2.887842313,2.889032196,2.891559122,2.890379599,2.89418362,2.902546264,2.933716796,2.956090366,2.92426985,2.804194224,2.671357903,2.534403373,2.359998907,2.194771647,2.032151556,1.869971989,1.721097069,1.59210525,1.488445356,1.390044349,1.327739062,1.304613519,1.285420114,1.207399484,1.064144571,0.920631369,0.862067039,0.910553888,0.959091291,1.050505289,1.224107739,1.391455944,1.461574482,1.381600532,1.298138053,1.211337344,1.122842567,1.031263258,1.002027233,1.056109302,1.109820775,1.223517491,1.450155988,1.672118291,1.793790844,1.72850158,1.656650941,1.665433865,1.7868683,1.913650352,2.016053243,2.076670757,2.140473472,2.120909019,1.938793879,1.763964361,1.681673988,1.792634969,1.906797884,1.996548952,2.041788814,2.08767773,2.096107855,2.038433361,1.97794856,1.955479004,2.01043079,2.054479416,2.027840281,1.839504477,1.635209786,1.483237932,1.37787896,1.282876267,1.228772119,1.25961583,1.298831361,1.285383731,1.182978147,1.087571958,1.012480084,0.979366365,0.947418005,0.911728544,0.862534362,0.816024141,0.74031945,0.598588395,0.466946246,0.378425101,0.392142107,0.406428548,0.389244409,0.276563459,0.164885407,0.067402012,0.012193211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
